1281.005,-57.224,1063.106,-0.041,0.781,0.218
1275.362,-53.905,1066.212,-0.039,0.779,0.202
1269.719,-50.749,1069.178,-0.037,0.777,0.186
1264.089,-47.612,1072.095,-0.035,0.774,0.171
1258.384,-44.516,1074.974,-0.032,0.77,0.155
1252.744,-41.453,1077.797,-0.029,0.766,0.14
1247.076,-38.4,1080.67,-0.026,0.762,0.125
1241.566,-35.362,1083.395,-0.023,0.757,0.111
1236.396,-32.625,1085.884,-0.019,0.753,0.098
1231.528,-30.1,1088.142,-0.016,0.748,0.086
1227.033,-27.743,1090.268,-0.012,0.743,0.075
1222.842,-25.578,1092.178,-0.009,0.739,0.065
1218.996,-23.587,1093.876,-0.006,0.734,0.057
1215.524,-21.782,1095.548,-0.003,0.73,0.048
1212.4,-20.149,1096.839,-0.0,0.726,0.041
1209.565,-18.683,1098.118,0.002,0.723,0.035
1207.091,-17.397,1099.203,0.005,0.72,0.03
1204.965,-16.265,1100.102,0.007,0.717,0.025
1203.198,-15.446,1100.814,0.008,0.715,0.021
1201.768,-14.657,1101.436,0.01,0.713,0.018
1200.655,-14.166,1101.967,0.011,0.711,0.016
1199.934,-13.732,1102.23,0.011,0.71,0.014
1199.518,-13.581,1102.496,0.012,0.709,0.013
1199.425,-13.473,1102.495,0.012,0.709,0.013
1199.425,-13.473,1102.495,0.012,0.709,0.013
1199.532,-13.38,1102.405,0.012,0.71,0.014
1199.905,-13.231,1102.312,0.01,0.71,0.015
1200.522,-12.882,1101.949,0.008,0.711,0.017
1201.364,-12.479,1101.583,0.004,0.712,0.019
1202.431,-11.9,1101.123,0.0,0.714,0.023
1203.784,-11.12,1100.479,-0.005,0.715,0.027
1205.331,-10.285,1099.83,-0.011,0.718,0.031
1207.12,-9.275,1098.903,-0.018,0.72,0.037
1209.176,-8.184,1098.057,-0.026,0.723,0.044
1211.443,-6.916,1096.93,-0.035,0.725,0.051
1214.005,-5.58,1095.788,-0.045,0.728,0.059
1216.749,-4.066,1094.452,-0.055,0.732,0.068
1219.746,-2.361,1093.006,-0.067,0.735,0.077
1222.996,-0.584,1091.447,-0.079,0.738,0.088
1226.468,1.264,1089.775,-0.091,0.742,0.099
1230.15,3.293,1087.895,-0.105,0.745,0.111
1234.112,5.52,1085.981,-0.119,0.748,0.124
1238.083,7.755,1083.955,-0.133,0.752,0.137
1242.025,9.983,1082.0,-0.146,0.754,0.151
1245.992,12.235,1079.93,-0.159,0.757,0.164
1249.973,14.372,1077.834,-0.172,0.759,0.177
1253.936,16.629,1075.719,-0.185,0.761,0.19
1257.897,18.912,1073.583,-0.197,0.763,0.204
1261.831,21.192,1071.521,-0.209,0.764,0.217
1265.787,23.499,1069.34,-0.221,0.765,0.231
1269.742,25.819,1067.138,-0.232,0.766,0.244
1273.695,28.139,1064.914,-0.244,0.766,0.258
1277.624,30.36,1062.764,-0.254,0.766,0.271
1281.574,32.71,1060.497,-0.265,0.766,0.285
1285.521,35.09,1058.205,-0.275,0.766,0.298
1289.481,37.475,1055.887,-0.284,0.765,0.312
1293.399,39.889,1053.65,-0.293,0.764,0.325
1297.339,42.324,1051.29,-0.302,0.763,0.338
1301.282,44.632,1048.91,-0.311,0.761,0.352
1305.217,47.106,1046.505,-0.319,0.76,0.365
1309.151,49.586,1044.078,-0.327,0.758,0.378
1313.057,52.1,1041.728,-0.334,0.755,0.391
1316.982,54.639,1039.253,-0.341,0.753,0.404
1320.907,57.185,1036.756,-0.347,0.75,0.417
1324.838,59.772,1034.225,-0.353,0.746,0.43
1328.74,62.233,1031.783,-0.359,0.743,0.443
1332.695,64.872,1029.291,-0.365,0.739,0.456
1336.601,67.533,1026.694,-0.369,0.735,0.469
1340.505,70.207,1024.075,-0.374,0.731,0.481
1344.38,72.921,1021.533,-0.378,0.727,0.494
1348.274,75.651,1018.863,-0.382,0.722,0.506
1352.167,78.289,1016.165,-0.385,0.717,0.518
1356.046,81.092,1013.441,-0.388,0.712,0.531
1359.922,83.911,1010.693,-0.39,0.707,0.542
1363.779,86.774,1008.012,-0.392,0.701,0.554
1367.641,89.656,1005.211,-0.394,0.695,0.566
1371.49,92.585,1002.379,-0.395,0.689,0.578
1375.332,95.547,999.519,-0.396,0.683,0.589
1379.16,98.389,996.743,-0.396,0.676,0.6
1382.983,101.418,993.827,-0.396,0.67,0.612
1386.801,104.469,990.885,-0.396,0.663,0.622
1390.464,107.455,988.042,-0.395,0.656,0.633
1393.875,110.217,985.443,-0.394,0.649,0.642
1397.06,112.894,982.873,-0.393,0.643,0.651
1399.987,115.336,980.569,-0.391,0.637,0.659
1402.685,117.697,978.298,-0.39,0.632,0.667
1405.139,119.815,976.289,-0.388,0.626,0.673
1407.41,121.691,974.511,-0.386,0.622,0.679
1409.385,123.465,972.824,-0.385,0.617,0.685
1411.206,124.992,971.25,-0.383,0.613,0.689
1412.766,126.4,969.963,-0.382,0.61,0.694
1414.089,127.545,968.955,-0.381,0.607,0.697
1415.19,128.584,967.999,-0.38,0.605,0.7
1416.061,129.357,967.226,-0.379,0.603,0.702
1416.704,130.018,966.608,-0.378,0.601,0.704
1417.104,130.408,966.286,-0.378,0.6,0.705
1417.345,130.536,966.1,-0.378,0.6,0.705
1417.355,130.525,966.004,-0.378,0.6,0.705
